f1,f2,f3,f4,f5,label
0.23837652816291277,0.02627607677835131,0.8757904324656716,0.9692796000392487,0.1810822768472552,0
0.29552497100762387,0.1938319565566916,0.8677481816673998,0.5551857879660245,0.8630971037374399,1
0.3793348836722056,0.8315112633386287,0.8313041118952681,0.3578762441673271,0.8313424010483578,1
0.6159238506772184,0.8876733768361397,0.684893376581695,0.16461088807461488,0.24972904641380422,1
0.7097662101618243,0.5075466742074888,0.6414232870358382,0.41709729457168554,0.8428382614526673,0
0.5519612112105732,0.42931074333679464,0.7622070020755604,0.7325896474969303,0.7994890309323093,1
0.3794448734881899,0.8540960658801581,0.19505259077201542,0.7624132148872004,0.871213691830716,1
0.3636578648717097,0.8289716966527748,0.03421581982076127,0.3899852151435872,0.19186598845153235,0
0.48765718416168913,0.5944532935002238,0.6383655306484968,0.14359624535323812,0.9655986876517646,0
0.9515222944577624,0.051449543379659124,0.9188965302329302,0.9745141575197581,0.33572283449266416,1
0.03442080391147917,0.8841258997591002,0.3560727992624584,0.3922485997091363,0.3086799020532488,1
0.42332898166361776,0.9186399363484743,0.010685141288000799,0.27523861960926455,0.25258271884508043,0
0.31263145024732286,0.8673503655656711,0.6716159377192429,0.13438957695369902,0.9448128692463013,1
0.9627088596995169,0.6516077711626351,0.42382103724411524,0.28723238209976987,0.5569801723982603,1
0.870445443270122,0.11395165273123398,0.857163718701893,0.727621522039618,0.7619915188144474,1
0.10208030472692842,0.8591936541277798,0.03374716594745597,0.6907326147045779,0.8665697233315244,0
0.20430388822352485,0.005820284707446333,0.08474613456536717,0.38376451706156167,0.8529184925353269,0
0.02158942301117217,0.013485870871714045,0.5930838984071345,0.9971116899216561,0.4868400546783028,0
0.03909057224763923,0.004985643083425195,0.41921769980476575,0.04294620755144929,0.6485210401758461,0
0.5109067735389515,0.50378444929195,0.8660161739143452,0.14043704385597966,0.9845148261865337,1
0.47077288310888155,0.659627907351048,0.29563561327897503,0.8454945227962322,0.29486018024817073,0
0.6253790066021373,0.39254115902279885,0.8994778461004219,0.6213047877643944,0.8808534489909619,1
0.7945270982357395,0.8923463185621704,0.8515003603814949,0.19296025498231506,0.6034606483374089,1
0.6594411878271973,0.39964510804580744,0.8519482896789493,0.8217294398607227,0.8470835762847201,0
0.6380817011099432,0.6963381732548721,0.12565068276365132,0.8244141003048845,0.4592185329228017,1
0.6306182743543911,0.27295680056478644,0.9334501601038208,0.28757314184786176,0.6894554436231464,1
0.876662408980383,0.3885696579728771,0.9150688469337859,0.13295013296120894,0.42041541557912543,1
0.8566959365883314,0.8965447919482573,0.6061459602038778,0.9237755895991505,0.5803660151452318,0
0.22735046095939127,0.7395623752934829,0.5840958742485127,0.7930836101914853,0.732885331345334,0
0.4905758511921672,0.7336563588730316,0.014936142583847123,0.16036084311264875,0.5844518279763391,0
0.5088756468148875,0.9553869195410266,0.4581640175262758,0.7640711453385087,0.6103781831106404,0
0.9729783870667137,0.0523854956946983,0.28875563227797874,0.24827843369313174,0.8960857920810664,0
0.247841326081626,0.7717520468314745,0.6553850006309343,0.8604782143032067,0.019801152425216073,0
0.0024693851328554395,0.22090938670480365,0.38017411343761354,0.016924715585627026,0.5554780317959374,0
0.7220211795092426,0.29755855034034306,0.8381428955462428,0.0401791277996556,0.11442501023165874,0
0.7092529016232952,0.032323017422036804,0.36688346653013093,0.7263253205007616,0.43911137416688417,1
0.7121597243268019,0.28826598611549437,0.5192992736825701,0.8551029684112007,0.894728651846299,0
0.9123766636979979,0.6417750490114574,0.15406897305963907,0.9207645869574663,0.2757096897988095,1
0.011618907853296334,0.07548930354118188,0.9922080047665074,0.9967077804205473,0.39041365973223285,0
0.5623336426103673,0.5473116473677969,0.8110598633437807,0.5328874026389948,0.4502885502152385,0
0.8872688181889586,0.9690558730710273,0.6967020129214175,0.4144586055471461,0.4116974241213167,1
0.24831672771130608,0.06240691098358919,0.04535528378426712,0.7489645578816068,0.15524558853326187,0
0.2318195030898622,0.3187513381685678,0.7073139028631351,0.950589252785225,0.24877177483455348,0
0.8128411851828927,0.64511037918865,0.09612290118134881,0.719852282182326,0.4863160654536599,1
0.8643825533969217,0.726352493382748,0.3426556389060248,0.3764322043845345,0.2508846045879436,1
0.4576247124268763,0.032357607392191734,0.5190169409951682,0.5643944494366134,0.8713395159284787,1
0.28689095907932594,0.5675113640283937,0.48393763341025653,0.9255715149114145,0.8899078299247896,1
0.9420813432708993,0.201140197306377,0.06644015919545487,0.5014984268283793,0.5420252584136134,1
0.7828064553889357,0.09805412544495629,0.9155752862428284,0.18382081672394646,0.6031742412360644,1
0.29554213008122676,0.28084400844667723,0.3444659136393222,0.8760317445409476,0.5502576911263676,1
0.00188777964792608,0.5391194821223666,0.5501296649030541,0.052200105601241775,0.7344105346813143,0
0.3868362270650233,0.7634862279014878,0.7294212043470037,0.468355044196085,0.8012054812975171,0
0.0001657280504158143,0.1663771465602405,0.42042714807318005,0.7520511837321814,0.012950260628626697,0
0.801558085909062,0.6178804255629752,0.6391855368710266,0.8131336944760009,0.6310388652049006,1
0.333819932905584,0.8008798719661766,0.15474982127037373,0.8148420678608713,0.9172372462346088,0
0.2944094294712105,0.17453697876604002,0.09627122748006423,0.7827120023400708,0.1758612072646607,0
0.6219465532619607,0.7408578784134978,0.07210755296403559,0.5325561082664702,0.3818014090619938,0
0.2330335033736699,0.24207453751464902,0.17697960581839467,0.5981940579217927,0.29984145198661505,0
0.8131725836000101,0.39705823021730335,0.8524925725556497,0.8166724058985734,0.63126876604765,1
0.15329290457797218,0.053059489823970796,0.04358339611555695,0.6094370970402113,0.1150058415485452,0
0.8354356118716387,0.36121799888378825,0.7632512605744941,0.15737682906795902,0.6776605805549748,1
0.1935158791164494,0.2815130409938805,0.6655601965190263,0.3602725439571841,0.388049040753913,0
0.06460175660468559,0.12636864068165998,0.7060226248080411,0.1485180691877891,0.0077096712128206235,0
0.9661793469676844,0.8476757652095179,0.6153547748330888,0.18860232465356375,0.3128464979382618,1
0.27978353486105256,0.527114408635284,0.15904240655377044,0.249523171097485,0.13603075994203495,0
0.34332763664928456,0.44781588856898946,0.4884145893700619,0.7430585075028526,0.1859620902147452,1
0.5600134314102645,0.8542359231636458,0.351229105098272,0.6056941007457749,0.8930392763015201,0
0.8082489273288243,0.19526024992095325,0.11059173530832145,0.30299226147646985,0.10619918218727376,0
0.9204391024533665,0.7360461936983006,0.9347176620294783,0.45943000412991997,0.11437883750080347,1
0.6529505912562944,0.2246997717647421,0.8202666113024575,0.9844483642629415,0.8392726550709533,1
0.09860933318475873,0.35095218229219505,0.8812868430098033,0.859241490503139,0.08020237234584826,0
0.44746807648925946,0.598953499152999,0.8383461755143056,0.5194287749197531,0.6376505522244839,1
0.03946207907439858,0.06435531749436019,0.23220100098527174,0.8201754531200492,0.14518486255424867,0
0.5346786782783373,0.4375660928694062,0.6266860499927237,0.31113162890274915,0.37364603583741307,0
0.8595719300217102,0.5314104289458468,0.27192500255669816,0.49289539629810075,0.16530983744298144,1
0.1890563607001201,0.936694418466659,0.2415662262346464,0.19849144413019515,0.8739089600803092,1
0.36326767335527566,0.8658221652025582,0.4840780504894804,0.8464760148192333,0.011829652257332124,1
0.395723211148991,0.09708902006931519,0.6898972181063556,0.587867060102896,0.010943422441878958,0
0.05876649471995299,0.7028252254136403,0.4825897143049762,0.1944035210528534,0.8578547099460172,1
0.37480964681990314,0.3981560765570601,0.5076173794949426,0.894690665925424,0.14603199880317863,1
0.5306308177424532,0.36415365470234273,0.882360195500119,0.45756362871153866,0.4005710035618869,1
0.3904597707795112,0.8626502538002884,0.9065428468922908,0.3193384370806015,0.2674199192064963,0
0.854477238086223,0.4609333040740514,0.1271405647691477,0.6476929166243913,0.46248673556957676,0
0.8817842367793464,0.5557091332484452,0.08184638718536585,0.7382792017251925,0.8437932170514935,0
0.011717070364028137,0.30945892682100584,0.028402422860175802,0.10481158369103316,0.7214938366091445,0
0.7144361017625842,0.5667471648542127,0.8349439031612937,0.9151335005382984,0.2840647717818723,0
0.029945252457826754,0.3950348466526754,0.7694892298026911,0.1536536422488144,0.6357419481727247,1
0.062416537619814694,0.43741318997266676,0.7681613385782723,0.9625980737600812,0.6874593045244578,1
0.9448618271716176,0.8826416705393234,0.2733439686262873,0.6836703522742873,0.23683468531641727,1
0.14694618145175364,0.022032208689522603,0.7712674950985194,0.8452829255766816,0.37951158948255703,1
0.8238436196462567,0.06544215072343396,0.7169146706749169,0.6501804303551233,0.22673203924570984,1
0.9969306116536613,0.4235203282275509,0.6233450977504874,0.6848179612716927,0.42727353439916405,0
0.9243174122066945,0.17555264198571985,0.4877762199864438,0.3313545499250675,0.8254704220441408,0
0.15539256969513804,0.8936775509739538,0.5664405321609698,0.9446997582959068,0.05488849872652812,1
0.23428264407877508,0.15891557187947436,0.6584322126858333,0.5313109594168005,0.3579021610773485,1
0.9713904954047408,0.8552186697054506,0.39548687326854626,0.8905324350461923,0.5742694205206688,1
0.41277939981979683,0.7696802504039102,0.1701403826512815,0.4602902158725356,0.034653465636835024,0
0.2869369362396481,0.782318908418282,0.8847790552979429,0.07388928809663853,0.2745253580442445,0
0.4148915120913962,0.08468285576706713,0.28227306451911227,0.4135264760983598,0.5369754721214148,0
0.9812377514221368,0.0816593132093133,0.9211044399778874,0.33033610071281627,0.3695021928989921,1
0.8494056412829567,0.7874194518916223,0.024480555120833136,0.6725053975127967,0.9266744810565567,1
0.052975768093123765,0.28992084128775997,0.43690797940847304,0.18332861113235377,0.6011872154373311,0
0.3350378891456407,0.4955446925907325,0.7146827627255081,0.4347684455897185,0.3122109841435895,0
0.19001939595391037,0.2663131474641077,0.3028962859999108,0.6651631002897974,0.2172001500432622,0
0.16647763011170447,0.30666962124228614,0.8288093376119893,0.03620428280420407,0.88183601060875,0
0.6564528840168993,0.7554689555365474,0.9308018080901259,0.6809892422920042,0.22390664013247885,1
0.783115451623554,0.8505242880646483,0.9959011974014221,0.021225711842871586,0.9908132472719937,1
0.7846873247734822,0.5057378594257245,0.9251764056057188,0.8567045142136277,0.15085887525289765,1
0.11989140724573932,0.5125694978375055,0.216582098505398,0.5919894585696259,0.6652356083910825,0
0.17470918870843932,0.3369678148376888,0.8726723172810901,0.9136547722474265,0.6132124190504487,1
0.8593204382837357,0.22760508983111205,0.0004055887581464468,0.24096610961003595,0.4717428374185475,1
0.19811956387662932,0.7867474543292222,0.0604168735633257,0.7070048611815904,0.3376440068650568,0
0.07843595170170747,0.061095085895163326,0.2467340703754043,0.8587409398533331,0.02904131267014065,0
0.23513737224388043,0.16199753213110346,0.3052005850289766,0.7932654586905966,0.19318206507676972,0
0.14244841908231454,0.4241070449229184,0.2908184064899747,0.23711977084842273,0.11767085799427113,0
0.40255043348352293,0.7111092723049,0.5580957328284376,0.9646784427641861,0.9913405592651787,1
0.5841707705596698,0.890576040628032,0.12279825717539816,0.7221692844365601,0.3997415525651916,1
0.7983184255435742,0.5859252419630405,0.7846868971975449,0.6153645674915244,0.213780239358624,1
0.027772484104397588,0.7179258442528387,0.4553542760562225,0.19934558062471874,0.09481009346700531,1
0.9726882569820171,0.7284833419427652,0.8023246366282967,0.694369797201165,0.7105145476263497,1
0.686818896225818,0.1898813241007662,0.10999585344253793,0.7958580495871922,0.0506045042921317,1
0.2744851437885957,0.5796439880150922,0.02335259322164074,0.9990729247127458,0.28446754174615263,0
0.9368720128373302,0.7050080050025604,0.172200518127679,0.08246277663123724,0.6288373561791787,1
0.9731015335893467,0.14530695390724035,0.01053621410002581,0.43501694134205315,0.9908748831989883,0
0.429064019493116,0.4039283165748301,0.9299447276019017,0.860578392216972,0.4924054800099721,1
0.8293044176994592,0.06347590997329555,0.2618157922881752,0.004627347237678769,0.5477892777486542,0
0.017283668163194377,0.7989525266973289,0.23611405828468712,0.17061598685382406,0.07076282490254338,0
0.12970946575368836,0.2601056240455796,0.7538640213974765,0.18913966882204192,0.747729514798918,0
0.0027387053687986107,0.700845897817844,0.7364996450717485,0.426654846511351,0.4051817925181618,0
0.9382713482542595,0.11000600526548365,0.8978997362646558,0.8706956115852683,0.8666258012833187,0
0.3209819234724324,0.2893565016117249,0.9471370119933984,0.2569406639259981,0.7685745715397285,1
0.11591314818224252,0.18150144060537632,0.33739648088168683,0.45731434381366387,0.9459618153578099,0
0.2678537994239578,0.1784913510084103,0.13593770976892738,0.011956518497139967,0.6008919625017833,0
0.7193176846995558,0.17642004529066635,0.9383693399574804,0.1234575601151251,0.8295743773349703,1
0.2429616007222033,0.47493703848585656,0.9017421079853182,0.7470027737267161,0.4658007391571283,0
0.26340158613464737,0.6004880436669102,0.6743772054043109,0.9932735598676016,0.13548981738274324,0
0.6953187941700656,0.7629600730351006,0.4591829560809296,0.024029075891620844,0.8375322340008398,1
0.015416166879184456,0.8699763701212959,0.5332090366801177,0.16265573933622057,0.8782906487804147,0
0.9688758220773812,0.7459332975379744,0.7520609170186066,0.5078736201945651,0.32269881213573937,1
0.7882996761352611,0.09542583614148115,0.6820839051924499,0.5034944912499881,0.31815771673548476,0
0.5926986229365752,0.7995393811209422,0.7017532835481031,0.6726233976639818,0.4416077395789524,1
0.833417869714257,0.9417688305770091,0.043377061195510436,0.17215079937554045,0.4026173782225849,1
0.9550790287397125,0.7655770217355026,0.7343632591699912,0.7927026072702026,0.14224991095225137,1
0.47503291870236686,0.47661128781411377,0.43638926382384835,0.019540611445764022,0.44309018987891247,1
0.0005877213387933677,0.8629824257396699,0.5064076671601296,0.06262994073160455,0.8142062657185193,0
0.2833960253536689,0.4493942133764547,0.9317510396950395,0.9989623787409991,0.7066932113223453,1
0.5285711230800612,0.35754895947019005,0.8085485948755685,0.3465503238817743,0.2923516013720472,1
0.4135033396724105,0.14055635816906398,0.8212718914543361,0.9753589960236888,0.479354168687669,0
0.7497261020912249,0.6975137204313628,0.4621476430804574,0.7435532411870732,0.6422007356486303,1
0.8314786411283458,0.1319363062311465,0.8157283095937244,0.10353928264756707,0.5237718551501642,1
0.09525077203067811,0.47780965086826876,0.16196260043196764,0.17597174609077926,0.2970456845281154,0
0.6207331059206683,0.5467918792381062,0.6757033023392383,0.33447417886862274,0.20399061571595323,1
0.42487799605311727,0.1631062512058402,0.045115365712979916,0.4043754267982549,0.6981403173941776,0
0.30381681870159993,0.8601211474986794,0.8263751400151874,0.280738028567016,0.860751796648276,1
0.4608618669252399,0.7289935848512339,0.9024158034174433,0.3442289425789664,0.578445092179408,0
0.13873261972095108,0.8193782711107878,0.3647661223344476,0.9405299081042285,0.33579757955859657,0
0.0865455388263805,0.06239475483453161,0.827821857465639,0.1676777886550629,0.815118115273971,0
0.5178441697315268,0.1373022814388114,0.7880369391896919,0.7677967519887656,0.43355037271610064,1
0.9701308355417222,0.7151441076938734,0.7606673916303038,0.007931823436443941,0.7135847871983574,1
0.052913386592659206,0.10159162714924708,0.4036550808143755,0.2065690151355155,0.9653816911757623,1
0.9529721999953721,0.41026608395925057,0.18699240236882675,0.494367156986234,0.06739651692709403,0
0.18047760179456052,0.6870666151743176,0.24996562859167426,0.26176075932017373,0.926583751093661,0
0.4127109556731203,0.4609694609127645,0.018112893571016864,0.8903325963501393,0.796023000574602,0
0.27221444650774695,0.050310410444156184,0.5459896815126544,0.6605442924561974,0.0362599498734858,1
0.8071282344620767,0.8385800879880568,0.39871820202817354,0.6345531375810675,0.0941899193165,1
0.2000063142370423,0.3116734623729912,0.9087373139722306,0.3548467261863646,0.07413807922908866,0
0.34942737286303915,0.908939440372268,0.22577302679973366,0.3376574245183478,0.00221862670614148,0
0.5993341503298351,0.715514919789145,0.2393718068668811,0.6197500133497394,0.5827629363094964,1
0.8096001199529551,0.2772484556760625,0.8331022816425628,0.32836187297515507,0.6837699872138386,1
0.6093257025998878,0.35545153975853283,0.9615992565035093,0.6202747620061003,0.7766119710783725,1
0.4708095587144676,0.9822865032946552,0.6372862811807015,0.8112729377795191,0.0416252673796641,1
0.14652411621125982,0.9976528623803695,0.411841078046958,0.2905998729369793,0.21009183523231845,0
0.21034275890370702,0.9616566336627835,0.6174719904875108,0.5903264584459609,0.7077866081444579,0
0.5630016558301538,0.5798615444017095,0.659950985475884,0.13091194891172397,0.10402212860871096,0
0.6900383551711798,0.8766938994939594,0.737087002918836,0.3645467117506278,0.7432306895117673,1
0.916745531434033,0.06505201728621524,0.9454547836563328,0.9809314087137395,0.38293251266083594,1
0.2605384195451993,0.3497468028222658,0.14903972100259344,0.22413706449747295,0.7842540690567832,0
0.9428047390681945,0.0823795363238986,0.013740699322062677,0.49922004407770537,0.59610877456468,0
0.836627535714753,0.8582530138999127,0.8240157588280512,0.10512280206478786,0.39081576063606793,0
0.9582970274756926,0.4403203771295462,0.3710935582193504,0.7563347605814784,0.33891610049103926,1
0.7774998508032122,0.023173494586310683,0.7727858282851533,0.6775948063202898,0.11759262162097728,1
0.6914062732698647,0.5505954716559603,0.3930224920202263,0.5727012906351364,0.6317893832238558,1
0.5518597657379912,0.033737042157096275,0.2671462817311129,0.9191860501826317,0.8817730113956556,0
0.4116068804976548,0.4184779608659416,0.6191584297520444,0.5455150883111258,0.12219127111471328,0
0.5282450687531637,0.0314073303052006,0.0045221860874785635,0.09385464481987205,0.4057038082533936,0
0.21183583293337405,0.48885414769943625,0.383845537099207,0.9084228079956905,0.9247453142126226,1
0.2795356577682804,0.4838072208212594,0.12437928860051062,0.42974915153054505,0.11359762359106584,0
0.3853000866176052,0.03551096353327743,0.462269860419372,0.43735142283122586,0.6191777319248701,0
0.8989454073498918,0.41126813637496795,0.0847206214671069,0.6750961186717752,0.004661580451683411,0
0.7537535047426237,0.04371933898024205,0.8378699512987078,0.6619227818732573,0.37502420408958126,1
0.8105168294942441,0.774696768862774,0.5909478256635888,0.3740986776734996,0.4031198167679617,1
0.33592444393714904,0.9229713960324392,0.49183564891885434,0.2767315368873914,0.5892542996937011,0
